text,published_on,id,code,username,like_count,reply_count,image_count,videos,url,repost_count,keyword,emotion,language_context
Yummy 😋,1762770666,3762715388099595424_63424381528,DQ32bWykoyg,meywithken,86,0,,"['https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNspgH3duM3oLVU5gBDrh1od1CbJ3fwrjEkEXr1JiPziBp6r0UFHUyRUxQvhwc4Blv59j8Dscads31iClvav_CWL7NGQquHOXs55nQ.mp4?_nc_cat=1&_nc_oc=AdkEpb6-pzTzD6bLG_vq4YML86W1LOoIitXPCEDayKSLcLVBlufx0EVvyzVYWb98kHg&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=0WJPPDeUf4oQ7kNvwEgI0hM&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMjI2NjA3ODQ1OTQzNTQ5LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjE1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=89c9ec20ddfe07fb&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85NjRDODExQjdDQTA2MkMzRkM0NTlFMEVEOEY2RDc5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSkY1ZENLT0xkMERWZFlFQURfMmNBOVN2U0IyYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm-qP9zvzlrQQVAigCQzMsF0AuRBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=VO23th1Pdwy4ASFLkz45xg&_nc_zt=28&oh=00_Afgw9LfYnl7I3EKTGY9wMyybHc06R1KYSGAmd9eYmJmltA&oe=69148C6B', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNspgH3duM3oLVU5gBDrh1od1CbJ3fwrjEkEXr1JiPziBp6r0UFHUyRUxQvhwc4Blv59j8Dscads31iClvav_CWL7NGQquHOXs55nQ.mp4?_nc_cat=1&_nc_oc=AdkEpb6-pzTzD6bLG_vq4YML86W1LOoIitXPCEDayKSLcLVBlufx0EVvyzVYWb98kHg&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=0WJPPDeUf4oQ7kNvwEgI0hM&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMjI2NjA3ODQ1OTQzNTQ5LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjE1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=89c9ec20ddfe07fb&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85NjRDODExQjdDQTA2MkMzRkM0NTlFMEVEOEY2RDc5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSkY1ZENLT0xkMERWZFlFQURfMmNBOVN2U0IyYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm-qP9zvzlrQQVAigCQzMsF0AuRBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=VO23th1Pdwy4ASFLkz45xg&_nc_zt=28&oh=00_Afgw9LfYnl7I3EKTGY9wMyybHc06R1KYSGAmd9eYmJmltA&oe=69148C6B', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNspgH3duM3oLVU5gBDrh1od1CbJ3fwrjEkEXr1JiPziBp6r0UFHUyRUxQvhwc4Blv59j8Dscads31iClvav_CWL7NGQquHOXs55nQ.mp4?_nc_cat=1&_nc_oc=AdkEpb6-pzTzD6bLG_vq4YML86W1LOoIitXPCEDayKSLcLVBlufx0EVvyzVYWb98kHg&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=0WJPPDeUf4oQ7kNvwEgI0hM&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMjI2NjA3ODQ1OTQzNTQ5LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjE1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=89c9ec20ddfe07fb&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85NjRDODExQjdDQTA2MkMzRkM0NTlFMEVEOEY2RDc5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSkY1ZENLT0xkMERWZFlFQURfMmNBOVN2U0IyYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm-qP9zvzlrQQVAigCQzMsF0AuRBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=VO23th1Pdwy4ASFLkz45xg&_nc_zt=28&oh=00_Afgw9LfYnl7I3EKTGY9wMyybHc06R1KYSGAmd9eYmJmltA&oe=69148C6B']",https://www.threads.net/@meywithken/post/DQ32bWykoyg,0,suicide,sad,english
"In March, the American government deported more than 200 Venezuelan men from the U.S. to a maximum-security prison in El Salvador. The New York Times interviewed 40 of the men who were imprisoned. They described being beaten, sexually assaulted by guards and driven to the brink of suicide. https://www.nytimes.com/2025/11/08/world/americas/el-salvador-prison-migrants.html?smid=threads-nytimes",1762732091,3762391933449810642_63626552478,DQ2s4eLEjLS,nytimes,122,0,,,https://www.threads.net/@nytimes/post/DQ2s4eLEjLS,0,suicide,sad,english
"Sorry, but how is this our problem?",1762733264,3762401777791400203_63049845678,DQ2vHubjfkL,lorus_777,2,0,,,https://www.threads.net/@lorus_777/post/DQ2vHubjfkL,0,suicide,sad,english
"Die Juden in Auschwitz war auch nicht unsere Probleme, Kumpel.",1762778365,3762780112954396708_64250259916,DQ4FJOgjRAk,sonofthemorninglight,0,0,,,https://www.threads.net/@sonofthemorninglight/post/DQ4FJOgjRAk,0,suicide,sad,english
Final solution started after US declared was on Germany. Please learn history.,1762778496,3762781212382151113_63049845678,DQ4FZObjUHJ,lorus_777,0,0,,,https://www.threads.net/@lorus_777/post/DQ4FZObjUHJ,0,suicide,sad,english
"Jawohl, mein Herr. Und es war nicht unsere Fehler. Garnicht is unsere Fehler. Alles mit die andere. High five und auf die Ofen, richtig?",1762784059,3762827873846357001_64250259916,DQ4QAPTjOwJ,sonofthemorninglight,0,0,,,https://www.threads.net/@sonofthemorninglight/post/DQ4QAPTjOwJ,0,suicide,sad,english
"This regime is cruel beyond comprehension.
We will have our own Nuremberg and if he hasn’talredy  passed any from ill health, Trump will go to prison for the rest of his life.",1762733044,3762399930418647454_70268505154,DQ2us17jtGe,lee.h.edgerley,3,0,,,https://www.threads.net/@lee.h.edgerley/post/DQ2us17jtGe,0,suicide,sad,english
"If most lefties can get their pronouns sorted out first, sure LMAOOO",1762778790,3762783679773768595_65231925514,DQ4F9IXjXuT,rammsang31,0,0,,,https://www.threads.net/@rammsang31/post/DQ4F9IXjXuT,0,suicide,sad,english
I am glad to see elementary students like you are voicing their opinions.,1762779575,3762790260234148781_70268505154,DQ4Hc45jlut,lee.h.edgerley,0,0,,,https://www.threads.net/@lee.h.edgerley/post/DQ4Hc45jlut,0,suicide,sad,english
But you aren't going to hold Trump accountable are you.,1762737359,3762436124569451700_63498832533,DQ227iXDzy0,rckmck56,0,0,,,https://www.threads.net/@rckmck56/post/DQ227iXDzy0,0,suicide,sad,english
Disgraceful!,1762732820,3762398052552392681_63207911830,DQ2uRhCAb_p,squamish1,0,0,,,https://www.threads.net/@squamish1/post/DQ2uRhCAb_p,0,suicide,sad,english
LMAOOOOO,1762778836,3762784060188729651_65231925514,DQ4GCqqDSEz,rammsang31,0,0,,,https://www.threads.net/@rammsang31/post/DQ4GCqqDSEz,0,suicide,sad,english
"Peace be upon you. Thank you very much from the bottom of my heart. God willing, we will always be safe. I am sorry to ask for money, but I need some donations. Winter is coming. I want to buy some tarpaulins to cover the destroyed house to protect us from the rain. Thank you. 🙏🏻♥",1762734416,3762411439093458402_76988422319,DQ2xUUOCCXi,mohammdahmad445,0,0,,,https://www.threads.net/@mohammdahmad445/post/DQ2xUUOCCXi,0,suicide,sad,english
,1762775522,3762756265358490062_74914402252,DQ3_uMtEXnO,1911landover,0,0,,,https://www.threads.net/@1911landover/post/DQ3_uMtEXnO,0,suicide,sad,english
Prosecute Trump. He’s a criminal,1762773742,3762741331077744319_63447720437,DQ38U4Ekca_,vinnielavinia8,0,0,,,https://www.threads.net/@vinnielavinia8/post/DQ38U4Ekca_,0,suicide,sad,english
"I am from Gaza, a father of a girl named Sarah. My house was bombed and my work was destroyed. I don’t know how long I can survive. My daughter is suffering from malnutrition. Save our children. I have a donation account. Don’t ignore this. We need you now. Donation link in bio. Save us.",1762732398,3762394508978575246_77452833783,DQ2td80jFeO,mohamed_ta24,0,0,,,https://www.threads.net/@mohamed_ta24/post/DQ2td80jFeO,0,suicide,sad,english
Listening to interviews of Guillermo del Toro talk about his inspo for Frankenstein is almost as good as actually watching Frankenstein 🥹,1762793900,3762910426582550399_63072263703,DQ4ixiiEQd_,mikayla.hornedo.author,50,0,,,https://www.threads.net/@mikayla.hornedo.author/post/DQ4ixiiEQd_,0,suicide,sad,english
"Vital healthcare systems in Gaza have been destroyed over the last two years.

As the infrastructure gets slowly rebuilt, Ciara Hogan from UNICEF State of Palestine outlines how mobile teams are reaching children and families with critical health and nutrition services.",1762794173,3762912513281794047_63078238414,DQ4jP57CJ__,unicef,25,0,,"['https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQO-1bYVuJApgg8WHAVmU5TIASuPkmKiRezbKHfHry-7bfs37d3U_XMJ_bVfGHPcEcvXt7urVDFvrXmiXyiGTVRCLodyvddKYK9N0bw.mp4?_nc_cat=111&_nc_oc=AdnK2xz37N5mUKkt58LSBImWkf-H34LzAvyJnVMcNgaARL3LveOT2fiZ3rUoMHWum1s&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=OXswnRK39f4Q7kNvwFq2VAN&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoyMDY2NTI1ODk3NDQ3Njg4LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjY2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=ef60ebb1b548fe85&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9DODRCQ0IyRUY2REJBNkNDNzNFMjdEOERGRjNDMzI4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSm9XYmlKbnhCdHhtR1lIQUtsZGJRb0FrbnhYYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmkOTK4NHfqwcVAigCQzMsF0BQlHrhR64UGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=45_yOlEuzRe2IrR8WeFDGw&_nc_zt=28&oh=00_AfgHqMnYL-CIla0_KwsDATPShCWkk7fo_120dIXNc8a5Zg&oe=6914B609', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQO-1bYVuJApgg8WHAVmU5TIASuPkmKiRezbKHfHry-7bfs37d3U_XMJ_bVfGHPcEcvXt7urVDFvrXmiXyiGTVRCLodyvddKYK9N0bw.mp4?_nc_cat=111&_nc_oc=AdnK2xz37N5mUKkt58LSBImWkf-H34LzAvyJnVMcNgaARL3LveOT2fiZ3rUoMHWum1s&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=OXswnRK39f4Q7kNvwFq2VAN&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoyMDY2NTI1ODk3NDQ3Njg4LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjY2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=ef60ebb1b548fe85&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9DODRCQ0IyRUY2REJBNkNDNzNFMjdEOERGRjNDMzI4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSm9XYmlKbnhCdHhtR1lIQUtsZGJRb0FrbnhYYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmkOTK4NHfqwcVAigCQzMsF0BQlHrhR64UGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=45_yOlEuzRe2IrR8WeFDGw&_nc_zt=28&oh=00_AfgHqMnYL-CIla0_KwsDATPShCWkk7fo_120dIXNc8a5Zg&oe=6914B609', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQO-1bYVuJApgg8WHAVmU5TIASuPkmKiRezbKHfHry-7bfs37d3U_XMJ_bVfGHPcEcvXt7urVDFvrXmiXyiGTVRCLodyvddKYK9N0bw.mp4?_nc_cat=111&_nc_oc=AdnK2xz37N5mUKkt58LSBImWkf-H34LzAvyJnVMcNgaARL3LveOT2fiZ3rUoMHWum1s&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=OXswnRK39f4Q7kNvwFq2VAN&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoyMDY2NTI1ODk3NDQ3Njg4LCJhc3NldF9hZ2VfZGF5cyI6MCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjY2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=ef60ebb1b548fe85&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9DODRCQ0IyRUY2REJBNkNDNzNFMjdEOERGRjNDMzI4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSm9XYmlKbnhCdHhtR1lIQUtsZGJRb0FrbnhYYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmkOTK4NHfqwcVAigCQzMsF0BQlHrhR64UGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=45_yOlEuzRe2IrR8WeFDGw&_nc_zt=28&oh=00_AfgHqMnYL-CIla0_KwsDATPShCWkk7fo_120dIXNc8a5Zg&oe=6914B609']",https://www.threads.net/@unicef/post/DQ4jP57CJ__,0,suicide,sad,english
251109 TWICE 6TH World Tour ( Melbourne ),1762766976,3762684573487717843_63308049721,DQ3va8ck93T,dahyun_dubu7,14,0,,,https://www.threads.net/@dahyun_dubu7/post/DQ3va8ck93T,0,suicide,sad,english
"I wish racialized men were more vocal in the fight against child sexual abuse

The silence is deafening

These white men don't see you are real men and won't ever accept you, so why remain silent to protect them?

Fight hard against it, alongside women and other folks who are vocal

...or we will have no choice but to assume your silence = acceptance",1762797205,3762938152559410151_63608392146,DQ4pFAXEXvn,feministajones,247,0,,,https://www.threads.net/@feministajones/post/DQ4pFAXEXvn,0,suicide,sad,english
251109 TWICE 6TH World Tour ( Melbourne ),1762767013,3762684880049401362_63308049721,DQ3vfZ9E-4S,dahyun_dubu7,61,0,,,https://www.threads.net/@dahyun_dubu7/post/DQ3vfZ9E-4S,0,suicide,sad,english
"In March, the American government deported more than 200 Venezuelan men from the U.S. to a maximum-security prison in El Salvador. The New York Times interviewed 40 of the men who were imprisoned. They described being beaten, sexually assaulted by guards and driven to the brink of suicide. https://www.nytimes.com/2025/11/08/world/americas/el-salvador-prison-migrants.html?smid=threads-nytimes",1762732091,3762391933449810642_63626552478,DQ2s4eLEjLS,nytimes,122,0,,,https://www.threads.net/@nytimes/post/DQ2s4eLEjLS,0,suicide,sad,english
"Sorry, but how is this our problem?",1762733264,3762401777791400203_63049845678,DQ2vHubjfkL,lorus_777,2,0,,,https://www.threads.net/@lorus_777/post/DQ2vHubjfkL,0,suicide,sad,english
"Die Juden in Auschwitz war auch nicht unsere Probleme, Kumpel.",1762778365,3762780112954396708_64250259916,DQ4FJOgjRAk,sonofthemorninglight,0,0,,,https://www.threads.net/@sonofthemorninglight/post/DQ4FJOgjRAk,0,suicide,sad,english
Final solution started after US declared was on Germany. Please learn history.,1762778496,3762781212382151113_63049845678,DQ4FZObjUHJ,lorus_777,0,0,,,https://www.threads.net/@lorus_777/post/DQ4FZObjUHJ,0,suicide,sad,english
"Jawohl, mein Herr. Und es war nicht unsere Fehler. Garnicht is unsere Fehler. Alles mit die andere. High five und auf die Ofen, richtig?",1762784059,3762827873846357001_64250259916,DQ4QAPTjOwJ,sonofthemorninglight,0,0,,,https://www.threads.net/@sonofthemorninglight/post/DQ4QAPTjOwJ,0,suicide,sad,english
"This regime is cruel beyond comprehension.
We will have our own Nuremberg and if he hasn’talredy  passed any from ill health, Trump will go to prison for the rest of his life.",1762733044,3762399930418647454_70268505154,DQ2us17jtGe,lee.h.edgerley,3,0,,,https://www.threads.net/@lee.h.edgerley/post/DQ2us17jtGe,0,suicide,sad,english
"If most lefties can get their pronouns sorted out first, sure LMAOOO",1762778790,3762783679773768595_65231925514,DQ4F9IXjXuT,rammsang31,0,0,,,https://www.threads.net/@rammsang31/post/DQ4F9IXjXuT,0,suicide,sad,english
I am glad to see elementary students like you are voicing their opinions.,1762779575,3762790260234148781_70268505154,DQ4Hc45jlut,lee.h.edgerley,0,0,,,https://www.threads.net/@lee.h.edgerley/post/DQ4Hc45jlut,0,suicide,sad,english
But you aren't going to hold Trump accountable are you.,1762737359,3762436124569451700_63498832533,DQ227iXDzy0,rckmck56,0,0,,,https://www.threads.net/@rckmck56/post/DQ227iXDzy0,0,suicide,sad,english
Disgraceful!,1762732820,3762398052552392681_63207911830,DQ2uRhCAb_p,squamish1,0,0,,,https://www.threads.net/@squamish1/post/DQ2uRhCAb_p,0,suicide,sad,english
LMAOOOOO,1762778836,3762784060188729651_65231925514,DQ4GCqqDSEz,rammsang31,0,0,,,https://www.threads.net/@rammsang31/post/DQ4GCqqDSEz,0,suicide,sad,english
"Peace be upon you. Thank you very much from the bottom of my heart. God willing, we will always be safe. I am sorry to ask for money, but I need some donations. Winter is coming. I want to buy some tarpaulins to cover the destroyed house to protect us from the rain. Thank you. 🙏🏻♥",1762734416,3762411439093458402_76988422319,DQ2xUUOCCXi,mohammdahmad445,0,0,,,https://www.threads.net/@mohammdahmad445/post/DQ2xUUOCCXi,0,suicide,sad,english
,1762775522,3762756265358490062_74914402252,DQ3_uMtEXnO,1911landover,0,0,,,https://www.threads.net/@1911landover/post/DQ3_uMtEXnO,0,suicide,sad,english
Prosecute Trump. He’s a criminal,1762773742,3762741331077744319_63447720437,DQ38U4Ekca_,vinnielavinia8,0,0,,,https://www.threads.net/@vinnielavinia8/post/DQ38U4Ekca_,0,suicide,sad,english
"I am from Gaza, a father of a girl named Sarah. My house was bombed and my work was destroyed. I don’t know how long I can survive. My daughter is suffering from malnutrition. Save our children. I have a donation account. Don’t ignore this. We need you now. Donation link in bio. Save us.",1762732398,3762394508978575246_77452833783,DQ2td80jFeO,mohamed_ta24,0,0,,,https://www.threads.net/@mohamed_ta24/post/DQ2td80jFeO,0,suicide,sad,english
"Gruesome fact of the day, domestic abuse and suicide are the main cause of death for pregnant women in the US",1762801796,3762976667276017015_65908254473,DQ4x1d_Ef13,allanl14,13,0,,,https://www.threads.net/@allanl14/post/DQ4x1d_Ef13,0,suicide,sad,english
Damn,1762809217,3763038918590366778_77901954641,DQ4__WCjIQ6,thevoidbetweenthefields,1,0,,,https://www.threads.net/@thevoidbetweenthefields/post/DQ4__WCjIQ6,0,suicide,sad,english
oh damn thats pretty gruesome,1762801929,3762977779948760436_76685152381,DQ4yFqPiK10,marin.4mad0,1,0,,,https://www.threads.net/@marin.4mad0/post/DQ4yFqPiK10,0,suicide,sad,english
"Yeah, it's really saddening to know",1762802036,3762978680390929661_65908254473,DQ4ySw2Ecz9,allanl14,1,0,,,https://www.threads.net/@allanl14/post/DQ4ySw2Ecz9,0,suicide,sad,english
I will say that I thoroughly enjoyed Trump being booed yesterday. It is now a quick source of therapy for me.,1762806482,3763015974840779732_63098006305,DQ46xeAgUPU,andrewgatto,602,0,,,https://www.threads.net/@andrewgatto/post/DQ46xeAgUPU,0,suicide,sad,english
"Nitish Kumar Reddy is the latest addition to the list, as his Instagram account has disappeared after CSK duo Ravindra Jadeja and Matheesha Pathirana! 🤯👀

#CSK #SRH #IPL #Sportskeeda",1762779109,3762786342989158550_63478265328,DQ4Gj4rj1iW,sportskeedacricket,135,0,,,https://www.threads.net/@sportskeedacricket/post/DQ4Gj4rj1iW,0,suicide,sad,english
